business_id,business_overall_stars,business_name,user_name,version,review_stars,text
2.02E+13,1.8,Philips Hue,rybread5,2.8.0,1,"The new app is awful. Very disappointed with the Philips Hue team who created something that is not intuitive, doesn't allow for the transfer of customized light scenes or timer information and generally causes frustration to the point where I am considering returning to the old school method of flipping the light switches manually. There was nothing wrong with the previous app."
2.02E+13,1.8,Philips Hue,Colonel Minor's sanity,2.8.0,1,I declined to update to this as it was panned for not retaining the ability to change by scene.  10 months later and they haven't remedied this flaw.  the ability to switch scenes at a tap was marketed to customers.  removing this is tantamount to a rip off.  This is corporate incompetence and greed.  I will not spend another dime on this product.  FB page keeps acting like this is a work in progress. BULL.
2.02E+13,1.8,Philips Hue,REKLAMREKLAMREKLAM,2.8.0,1,"You basicly ruin the f*ckn app with this new one, how the hell do I navigate this sh*t?!  Did the tec-guy eat some mushrooms before uploading this new thing you call an app? if you wanna have them on different volymes of light you have to have all the light sources one by one. You can't easliy  turn them on with the widget function when it's like this, i'll go back the old version untill you fix this shitti app..."
2.02E+13,1.8,Philips Hue,Tibet Soul,2.8.0,1,It's ok but they could make it better
2.02E+13,1.8,Philips Hue,parrothead001,2.8.0,1,"I really don't think that the people that wrote this app actually use it. 
The short comings are too many to list."
2.02E+13,1.8,Philips Hue,Blessedpurpleangel,2.8.0,1,"This new app is awful. I have multiple hue light set-ups with alarms and routines. What was so easy in the original app now must be done through 3rd party apps. I. The first app it was all there in one place. Cut the crap, Philips and go back to the ease of your 1st app."
2.02E+13,1.8,Philips Hue,mikerox76,2.8.0,1,The latest update just broke the app. It will not open
2.02E+13,1.8,Philips Hue,brianz,2.8.0,1,"I had a much longer review submitted in the past for this app - but just let me say this instead: This app is Horrible and was forced upon users of their first BETTER app (can u believe this?). The reason is they don't seem to understand 'why' people buy these lights. We buy them in order to set an overall scene. Not to go room-by-room. Why don't I just use physical wall switches while I'm at it? They act as if rooms are completely independent from other rooms and from your home. 
Philips needs to get it through their thick heads. Forget the 'room by room' stupidity. Homekit is not called 'roomkit' for a reason. Good bulbs, but this is a horrible horrible backwards app that ignores all users and the endless string of bad reviews telling them: Fix it."
2.02E+13,1.8,Philips Hue,The Carlos L Martinez,2.8.0,1,"The 2nd generation app tried too hard for looks and said good bye function. 
If hue lights went to school, the new app I am reviewing wouldn't have any friends, definitely have no girlfriends.  Friends don't friends download this. Stop the abuse that is happening to homes world wide. Only you can make the difference. Just say no to the new Hue App."
2.02E+13,1.8,Philips Hue,MadAlf,2.8.0,1,"I can only assume that Phillips do not use their own products in a real life setting, the reduction in functionality from the original app is shocking, the intuitive interface is completely gone what is left is a nightmare in the face of confusion. I can only assume you went for a minimalistic interface, you only succeeded in minimising the overall functionality of the app."
2.02E+13,1.8,Philips Hue,JRFultz,2.8.0,1,Makes me very disappointed in Hue.
2.02E+13,1.8,Philips Hue,777 tired from NRT to ...,2.8.0,1,"This morning, I downloaded, and worked with, the latest app. I've was able to pre-set my individual lights (I have 4 of them) to their preexisting settings. However, when I setup my 'Routine' - when I want my lights to turn ON / OFF and to a particular time, color and intensity settings - I find my new Routine time turns my lights on to FULL BRIGHT; I CANNOT get the latest app to select my light color and intensity to their pre-selected settings. What A Watse Of Time. Hey Philips, here's some advice; when you update and dispurse a new app, the objective is to ADD features, not take away features. Mijn vrouw is Nederlandse en het is genent om te zeggen dat je een Nederlands bedrijf."
2.02E+13,1.8,Philips Hue,F easy,2.8.0,1,This one isn't user friendly at all. The older app is the way to go. Download that one if you can.
2.02E+13,1.8,Philips Hue,Kirchnrd,2.8.0,1,"The Gen 1 App was so much better and you updated that app today so that it no longer works, so now I can not control my hub. I have to completely start from scratch. This makes no sense and is incredibly frustrating!"
2.02E+13,1.8,Philips Hue,fansome,2.8.0,1,"The new update for the app is horrible. Poorly designed in all aspects. It is literally easier to buy a raspberry pi and set it up to control my lights then try and set up this app. This company should be ashamed of itself for charging this much and offering poor app support, which is essential to the lights. I now find it easier to just turn my lights on/off manually with plain boring white light than use the apps to get the colors we all want out of these lights. DONT BUY HUE LIGHTS!!!!"
2.02E+13,1.8,Philips Hue,Sj_dub,2.8.0,2,"We used to be able to create a new scenes with pictures. Why can't we do that? You should integrate your emotion tensor with HomeKit so we can create other automations with non-Hue devices (like garage doors and other non-competitors). If you don't integrate your motion sensor with HomeKit, consumers will be forced to buy Motion Sensors from other vendors that do integrate with HomeKit and IFTTT."
2.02E+13,1.8,Philips Hue,Ekanas,2.8.0,1,You destroyed you product with this recent update!! Awful!!! Whoever designed this new update should be fired!!
2.02E+13,1.8,Philips Hue,Retirwneercs,2.8.0,5,"My wife and I have been using the hue system for some time now and have had no problems at all.
There's a small learning curve but very small.
We use it when we're away to turn lights on or off to deter any would be theives who might be lurking about. 
I love the ability to change the color of light to suit my needs, whether I'm reading at night or during the day or if I want to turn it down to a nightlight position. We have three of our rooms already using the Hue lighting system and will extend it to additional rooms soon."
2.02E+13,1.8,Philips Hue,Elle pppp,2.8.0,1,"Having installed and reinstalled the software and played with it for two days, I still cannot change the lighting hue. In fact, the options to change the colours just remained frozen. 
Also, when trying to turn the light off remotely, it did not work. 
Terrible trouble shooting on the website and still waiting for Philips to reply to my email in a last ditch effort to make the Iris do more than just switch on and off. I admit defeat and am returning the product as it is not fit for purpose. 
Sorry Philips, it's unreliable, buggy software that does not do what it says on the can. 
Let me know when you have a product that works."
2.02E+13,1.8,Philips Hue,TheeeeMasterrr,2.8.0,1,Prompted me to log in 6 times to my hue account to set up a routine. Please stop playing games and let me make my life easier with my lights like you're supposed to
2.02E+13,1.8,Philips Hue,Jamin11,2.8.0,2,This app has limited functionality. As a result I have gone searching for 3rd party apps ( to do what I think this app should do ). Getting third party apps is actually suggested by Philips as if it were reasonable. Third party apps are either free and also too limited or add cost to an already expensive system of lights. It seems like it would be pretty easy for Philips to provide a properly functional and customizable app for this system. The fact they don't must be about making money of course. The lights sit there mocking me while somewhere out there is code that would tell the lights to do what I want. Buying smart lightbulbs has made me feel pretty dumb.
